"gene_id","transcript_id","chr","start","stop","Start","Stop","Type","GeneSymbol","ClinicalSignificance","PhenotypeList"
"ENSG00000178445","ENST00000321612","9",6645245,6645729,6645410,6645410,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6645245,6645729,6645410,6645410,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6645245,6645729,6645262,6645262,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6645245,6645729,6645262,6645262,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6645245,6645729,6645277,6645277,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6645245,6645729,6645277,6645277,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy 1"
"ENSG00000197444","ENST00000374103","10",49756776,49756946,49756837,49756837,"single nucleotide variant","OGDHL","Conflicting classifications of pathogenicity","not provided|Inborn genetic diseases"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508426,89508426,"single nucleotide variant","SPG7","Benign/Likely benign","not specified|Hereditary spastic paraplegia 7|not provided|Hereditary spastic paraplegia"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508537,89508537,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not specified|Hereditary spastic paraplegia 7|Hereditary spastic paraplegia|not provided"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508418,89508418,"single nucleotide variant","SPG7","Pathogenic/Likely pathogenic","not provided|Hereditary spastic paraplegia 7|SPG7-related disorder"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508421,89508421,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|Hereditary spastic paraplegia|not provided|Inborn genetic diseases"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508503,89508503,"single nucleotide variant","SPG7","Pathogenic","Hereditary spastic paraplegia 7|not provided"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508504,89508504,"single nucleotide variant","SPG7","Pathogenic","Polyneuropathy|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508450,89508450,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508419,89508419,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|not specified"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508419,89508419,"single nucleotide variant","SPG7","Pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508486,89508486,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","SPG7-related disorder|not provided"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508418,89508418,"single nucleotide variant","SPG7","Pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508420,89508420,"single nucleotide variant","SPG7","Likely pathogenic","not provided|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508418,89508418,"single nucleotide variant","SPG7","Likely pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89508411,89508600,89508419,89508419,"single nucleotide variant","SPG7","Likely pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89510490,89510592,89510539,89510539,"single nucleotide variant","SPG7","Pathogenic/Likely pathogenic","Proximal spinal muscular atrophy|Hereditary spastic paraplegia 7|not provided|Hereditary spastic paraplegia|Retinal dystrophy|SPG7-related disorder"
"ENSG00000197912","ENST00000341316","16",89510490,89510592,89510540,89510540,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89510490,89510592,89510505,89510505,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not specified|Hereditary spastic paraplegia 7|Hereditary spastic paraplegia|not provided"
"ENSG00000197912","ENST00000341316","16",89510490,89510592,89510526,89510526,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Hereditary spastic paraplegia 7|Hereditary spastic paraplegia|not specified"
"ENSG00000197912","ENST00000341316","16",89510490,89510592,89510550,89510550,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not specified|Inborn genetic diseases|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89510490,89510592,89510556,89510556,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|Hereditary spastic paraplegia|not provided|SPG7-related disorder"
"ENSG00000197912","ENST00000341316","16",89510490,89510592,89510550,89510550,"single nucleotide variant","SPG7","Pathogenic/Likely pathogenic","Hereditary spastic paraplegia|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89512948,89513037,89512967,89512967,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|not provided"
"ENSG00000197912","ENST00000341316","16",89512948,89513037,89513037,89513037,"single nucleotide variant","SPG7","Pathogenic/Likely pathogenic","Hereditary spastic paraplegia|not provided|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89512948,89513037,89513008,89513008,"single nucleotide variant","SPG7","Pathogenic","Inborn genetic diseases"
"ENSG00000197912","ENST00000341316","16",89512948,89513037,89512999,89512999,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|Inborn genetic diseases"
"ENSG00000197912","ENST00000341316","16",89524006,89524247,89524032,89524032,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not specified|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89524006,89524247,89524145,89524145,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not specified|Hereditary spastic paraplegia|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89524006,89524247,89524083,89524083,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|not provided"
"ENSG00000197912","ENST00000341316","16",89524006,89524247,89524176,89524176,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|not provided"
"ENSG00000197912","ENST00000341316","16",89524006,89524247,89524044,89524044,"single nucleotide variant","SPG7","Pathogenic/Likely pathogenic","Hereditary spastic paraplegia 7|not provided"
"ENSG00000197912","ENST00000341316","16",89524006,89524247,89524164,89524164,"single nucleotide variant","SPG7","Likely pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89526329,89526468,89526366,89526366,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89526329,89526468,89526389,89526389,"single nucleotide variant","SPG7","Pathogenic","not provided|Hereditary spastic paraplegia 7|Inborn genetic diseases|Optic atrophy"
"ENSG00000197912","ENST00000341316","16",89526329,89526468,89526347,89526347,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|not provided|Hereditary spastic paraplegia|SPG7-related disorder"
"ENSG00000197912","ENST00000341316","16",89526329,89526468,89526373,89526373,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89526329,89526468,89526348,89526348,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Hereditary spastic paraplegia 7|Hereditary spastic paraplegia|Inborn genetic diseases"
"ENSG00000197912","ENST00000341316","16",89526329,89526468,89526449,89526449,"single nucleotide variant","SPG7","Pathogenic","Hereditary spastic paraplegia 7|not provided"
"ENSG00000197912","ENST00000341316","16",89526329,89526468,89526422,89526422,"single nucleotide variant","SPG7","Pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89526329,89526468,89526407,89526407,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|not provided"
"ENSG00000197912","ENST00000341316","16",89529477,89529579,89529536,89529536,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Spastic ataxia|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89529477,89529579,89529481,89529481,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89529477,89529579,89529569,89529569,"single nucleotide variant","SPG7","Likely pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89530683,89530808,89530753,89530753,"single nucleotide variant","SPG7","Likely pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89530683,89530808,89530699,89530699,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89530683,89530808,89530792,89530792,"single nucleotide variant","SPG7","Likely pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89530683,89530808,89530779,89530779,"single nucleotide variant","SPG7","Pathogenic/Likely pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89531904,89532066,89531961,89531961,"single nucleotide variant","SPG7","Pathogenic/Likely pathogenic","Hereditary spastic paraplegia 7|Hereditary spastic paraplegia|Inborn genetic diseases|not provided|Retinal dystrophy|SPG7-related disorder"
"ENSG00000197912","ENST00000341316","16",89531904,89532066,89531948,89531948,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|not specified|Hereditary spastic paraplegia 7|Hereditary spastic paraplegia"
"ENSG00000197912","ENST00000341316","16",89531904,89532066,89531999,89531999,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not specified|not provided|Hereditary spastic paraplegia 7|SPG7-related disorder|Hereditary spastic paraplegia"
"ENSG00000197912","ENST00000341316","16",89531904,89532066,89531949,89531949,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|not provided|not specified"
"ENSG00000197912","ENST00000341316","16",89531904,89532066,89531964,89531964,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7|not provided|Inborn genetic diseases"
"ENSG00000197912","ENST00000341316","16",89531904,89532066,89531970,89531970,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Hereditary spastic paraplegia|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89531904,89532066,89531991,89531991,"single nucleotide variant","SPG7","Pathogenic/Likely pathogenic","not provided|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89531904,89532066,89531977,89531977,"single nucleotide variant","SPG7","Likely pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532579,89532579,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Hereditary spastic paraplegia 7|not specified"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532543,89532543,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Hereditary spastic paraplegia 7|not specified"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532504,89532504,"single nucleotide variant","SPG7","Pathogenic","not provided|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532548,89532548,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532578,89532578,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532481,89532481,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532498,89532498,"single nucleotide variant","SPG7","Pathogenic/Likely pathogenic","Hereditary spastic paraplegia 7|not provided"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532560,89532560,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532615,89532615,"single nucleotide variant","SPG7","Pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89532463,89532636,89532622,89532622,"single nucleotide variant","SPG7","Likely pathogenic","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000341316","16",89536765,89537721,89536809,89536809,"single nucleotide variant","SPG7","Benign/Likely benign","not specified|Inborn genetic diseases"
"ENSG00000197912","ENST00000565891","16",89554486,89554563,89554486,89554486,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","not provided|Hereditary spastic paraplegia 7|SPG7-related disorder"
"ENSG00000197912","ENST00000565891","16",89554486,89554563,89554543,89554543,"single nucleotide variant","SPG7","Conflicting classifications of pathogenicity","Hereditary spastic paraplegia 7"
"ENSG00000197912","ENST00000565891","16",89556887,89557488,89556985,89556985,"single nucleotide variant","SPG7","Benign/Likely benign","not specified|Hereditary spastic paraplegia 7|Hereditary spastic paraplegia|not provided"
