"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_type","gene_name","level","tag","transcript_id","transcript_type","transcript_name","exon_number","exon_id","transcript_support_level","havana_transcript","hgnc_id","havana_gene","ont","protein_id","ccdsid","artif_dupl"
"chr17",45023645,45061129,37485,"-","HAVANA","transcript",NA,NA,"ENSG00000172992.13","protein_coding","DCAKD","2","CCDS","ENST00000588499.6","protein_coding","DCAKD-205",NA,NA,"2",NA,"HGNC:26238","OTTHUMG00000179947.5",NA,"ENSP00000467913.1","CCDS11493.1",NA
"chr17",45034187,45051632,17446,"-","HAVANA","transcript",NA,NA,"ENSG00000172992.13","protein_coding","DCAKD","2","RNA_Seq_supported_only","ENST00000593094.2","protein_coding","DCAKD-207",NA,NA,"2",NA,"HGNC:26238","OTTHUMG00000179947.5",NA,"ENSP00000468809.2",NA,NA
"chr17",45034187,45051661,17475,"-","HAVANA","transcript",NA,NA,"ENSG00000172992.13","protein_coding","DCAKD","2","RNA_Seq_supported_only","ENST00000588295.2","protein_coding","DCAKD-204",NA,NA,"2",NA,"HGNC:26238","OTTHUMG00000179947.5",NA,"ENSP00000508477.1",NA,NA
"chr17",47823272,47831541,8270,"-","HAVANA","transcript",NA,NA,"ENSG00000159111.13","protein_coding","MRPL10","2","CCDS","ENST00000351111.7","protein_coding","MRPL10-202",NA,NA,"1","OTTHUMT00000343764.2","HGNC:14055","OTTHUMG00000156302.2",NA,"ENSP00000324100.4","CCDS11516.1",NA
"chr17",47823461,47829673,6213,"-","HAVANA","transcript",NA,NA,"ENSG00000159111.13","protein_coding","MRPL10","2","CCDS","ENST00000290208.11","protein_coding","MRPL10-201",NA,NA,"2","OTTHUMT00000343766.1","HGNC:14055","OTTHUMG00000156302.2",NA,"ENSP00000290208.7","CCDS11517.1",NA
"chr17",47941567,47948272,6706,"+","HAVANA","transcript",NA,NA,"ENSG00000108439.11","protein_coding","PNPO","2","GENCODE_Primary","ENST00000225573.5","protein_coding","PNPO-201",NA,NA,"1","OTTHUMT00000441406.2","HGNC:30260","OTTHUMG00000178295.4",NA,"ENSP00000225573.5",NA,NA
"chr17",47941571,47947141,5571,"+","HAVANA","transcript",NA,NA,"ENSG00000108439.11","protein_coding","PNPO","2","GENCODE_Primary","ENST00000434554.7","protein_coding","PNPO-202",NA,NA,"2","OTTHUMT00000493327.1","HGNC:30260","OTTHUMG00000178295.4",NA,"ENSP00000399960.3",NA,NA
"chr17",48892765,48895871,3107,"+","HAVANA","transcript",NA,NA,"ENSG00000159199.14","protein_coding","ATP5MC1","2","CCDS","ENST00000355938.9","protein_coding","ATP5MC1-201",NA,NA,"1","OTTHUMT00000360946.2","HGNC:841","OTTHUMG00000160520.5",NA,"ENSP00000348205.5","CCDS11539.1",NA
"chr17",48892787,48895871,3085,"+","HAVANA","transcript",NA,NA,"ENSG00000159199.14","protein_coding","ATP5MC1","2","CCDS","ENST00000393366.7","protein_coding","ATP5MC1-202",NA,NA,"1","OTTHUMT00000360948.3","HGNC:841","OTTHUMG00000160520.5",NA,"ENSP00000377033.2","CCDS11539.1",NA
"chr17",48892802,48895349,2548,"+","HAVANA","transcript",NA,NA,"ENSG00000159199.14","protein_coding","ATP5MC1","2","basic","ENST00000514808.5","protein_coding","ATP5MC1-209",NA,NA,"2","OTTHUMT00000361085.1","HGNC:841","OTTHUMG00000160520.5",NA,"ENSP00000422086.1",NA,NA
"chr17",48893313,48895334,2022,"+","HAVANA","transcript",NA,NA,"ENSG00000159199.14","protein_coding","ATP5MC1","2","cds_end_NF","ENST00000504591.2","protein_coding","ATP5MC1-205",NA,NA,"2","OTTHUMT00000361088.3","HGNC:841","OTTHUMG00000160520.5",NA,"ENSP00000458423.2",NA,NA
"chr17",50094737,50111058,16322,"+","HAVANA","transcript",NA,NA,"ENSG00000005882.12","protein_coding","PDK2","1","CCDS","ENST00000007708.7","protein_coding","PDK2-201",NA,NA,"2","OTTHUMT00000366494.1","HGNC:8810","OTTHUMG00000161948.18",NA,"ENSP00000007708.3","CCDS56039.1",NA
"chr17",50095351,50112152,16802,"+","HAVANA","transcript",NA,NA,"ENSG00000005882.12","protein_coding","PDK2","2","CCDS","ENST00000503176.6","protein_coding","PDK2-203",NA,NA,"1","OTTHUMT00000366492.3","HGNC:8810","OTTHUMG00000161948.18",NA,"ENSP00000420927.1","CCDS11559.1",NA
"chr17",50367867,50373184,5318,"-","HAVANA","transcript",NA,NA,"ENSG00000108826.16","protein_coding","MRPL27","2","CCDS","ENST00000225969.9","protein_coding","MRPL27-201",NA,NA,"1","OTTHUMT00000367057.2","HGNC:14483","OTTHUMG00000162062.5",NA,"ENSP00000225969.4","CCDS11564.1",NA
"chr17",50367868,50373207,5340,"-","HAVANA","transcript",NA,NA,"ENSG00000108826.16","protein_coding","MRPL27","2","GENCODE_Primary","ENST00000442592.3","protein_coding","MRPL27-202",NA,NA,"2","OTTHUMT00000367058.2","HGNC:14483","OTTHUMG00000162062.5",NA,"ENSP00000388915.3",NA,NA
"chr17",50426218,50474670,48453,"+","HAVANA","transcript",NA,NA,"ENSG00000167107.13","protein_coding","ACSF2","2","CCDS","ENST00000504392.5","protein_coding","ACSF2-207",NA,NA,"2","OTTHUMT00000367426.2","HGNC:26101","OTTHUMG00000162128.5",NA,"ENSP00000425964.1","CCDS74105.1",NA
"chr17",50426218,50474837,48620,"+","HAVANA","transcript",NA,NA,"ENSG00000167107.13","protein_coding","ACSF2","2","CCDS","ENST00000300441.9","protein_coding","ACSF2-201",NA,NA,"1","OTTHUMT00000367423.3","HGNC:26101","OTTHUMG00000162128.5",NA,"ENSP00000300441.4","CCDS11567.1",NA
"chr17",50426219,50474837,48619,"+","HAVANA","transcript",NA,NA,"ENSG00000167107.13","protein_coding","ACSF2","2","CCDS","ENST00000427954.6","protein_coding","ACSF2-202",NA,NA,"2","OTTHUMT00000367424.1","HGNC:26101","OTTHUMG00000162128.5",NA,"ENSP00000401831.2","CCDS74103.1",NA
"chr17",50426252,50474831,48580,"+","HAVANA","transcript",NA,NA,"ENSG00000167107.13","protein_coding","ACSF2","2","CCDS","ENST00000502667.5","protein_coding","ACSF2-203",NA,NA,"2","OTTHUMT00000367427.1","HGNC:26101","OTTHUMG00000162128.5",NA,"ENSP00000421884.1","CCDS74104.1",NA
"chr17",50478860,50485974,7115,"+","HAVANA","transcript",NA,NA,"ENSG00000136444.10","protein_coding","RSAD1","2","CCDS","ENST00000258955.7","protein_coding","RSAD1-201",NA,NA,"1","OTTHUMT00000367413.2","HGNC:25634","OTTHUMG00000162126.6",NA,"ENSP00000258955.2","CCDS11569.1",NA
"chr17",50547126,50555852,8727,"+","HAVANA","transcript",NA,NA,"ENSG00000006282.22","protein_coding","SPATA20","2","CCDS","ENST00000356488.8","protein_coding","SPATA20-202",NA,NA,"1","OTTHUMT00000367651.1","HGNC:26125","OTTHUMG00000162162.5",NA,"ENSP00000348878.4","CCDS58563.1",NA
"chr17",50547174,50555852,8679,"+","HAVANA","transcript",NA,NA,"ENSG00000006282.22","protein_coding","SPATA20","2","CCDS","ENST00000006658.11","protein_coding","SPATA20-201",NA,NA,"1","OTTHUMT00000367648.3","HGNC:26125","OTTHUMG00000162162.5",NA,"ENSP00000006658.6","CCDS11571.1",NA
"chr17",54960422,54968654,8233,"-","HAVANA","transcript",NA,NA,"ENSG00000166260.13","protein_coding","COX11","2","CCDS","ENST00000299335.8","protein_coding","COX11-201",NA,NA,"1","OTTHUMT00000439182.2","HGNC:2261","OTTHUMG00000177838.2",NA,"ENSP00000299335.3","CCDS11583.1",NA
"chr17",54962903,54968703,5801,"-","HAVANA","transcript",NA,NA,"ENSG00000166260.13","protein_coding","COX11","2","CCDS","ENST00000571584.1","protein_coding","COX11-202",NA,NA,"2","OTTHUMT00000439183.1","HGNC:2261","OTTHUMG00000177838.2",NA,"ENSP00000460043.1","CCDS82162.1",NA
"chr17",57085246,57121344,36099,"+","HAVANA","transcript",NA,NA,"ENSG00000121057.13","protein_coding","AKAP1","2","CCDS","ENST00000337714.8","protein_coding","AKAP1-202",NA,NA,"1","OTTHUMT00000277069.2","HGNC:367","OTTHUMG00000140369.6",NA,"ENSP00000337736.3","CCDS11594.1",NA
"chr17",57085714,57120375,34662,"+","HAVANA","transcript",NA,NA,"ENSG00000121057.13","protein_coding","AKAP1","2","CCDS","ENST00000571629.5","protein_coding","AKAP1-206",NA,NA,"2","OTTHUMT00000440641.1","HGNC:367","OTTHUMG00000140369.6",NA,"ENSP00000459968.1","CCDS11594.1",NA
"chr17",57086259,57105749,19491,"+","HAVANA","transcript",NA,NA,"ENSG00000121057.13","protein_coding","AKAP1","2","alternative_3_UTR","ENST00000574683.1","protein_coding","AKAP1-213",NA,NA,"2","OTTHUMT00000440647.3","HGNC:367","OTTHUMG00000140369.6",NA,"ENSP00000460209.1",NA,NA
"chr17",57096578,57120555,23978,"+","HAVANA","transcript",NA,NA,"ENSG00000121057.13","protein_coding","AKAP1","2","CCDS","ENST00000539273.5","protein_coding","AKAP1-204",NA,NA,"2","OTTHUMT00000440649.1","HGNC:367","OTTHUMG00000140369.6",NA,"ENSP00000443139.1","CCDS11594.1",NA
"chr17",57096726,57114570,17845,"+","ENSEMBL","transcript",NA,NA,"ENSG00000121057.13","protein_coding","AKAP1","3","basic","ENST00000314126.4","protein_coding","AKAP1-201",NA,NA,"1",NA,"HGNC:367","OTTHUMG00000140369.6",NA,"ENSP00000314075.3",NA,NA
"chr17",57834781,57850044,15264,"-","HAVANA","transcript",NA,NA,"ENSG00000181610.13","protein_coding","MRPS23","2","CCDS","ENST00000313608.13","protein_coding","MRPS23-201",NA,NA,"1","OTTHUMT00000443301.3","HGNC:14509","OTTHUMG00000178774.4",NA,"ENSP00000320184.8","CCDS11598.1",NA
"chr17",57840800,57850044,9245,"-","HAVANA","transcript",NA,NA,"ENSG00000181610.13","protein_coding","MRPS23","2","GENCODE_Primary","ENST00000578444.1","protein_coding","MRPS23-202",NA,NA,"2","OTTHUMT00000443302.1","HGNC:14509","OTTHUMG00000178774.4",NA,"ENSP00000463677.1",NA,NA
"chr17",58520250,58527981,7732,"-","HAVANA","transcript",NA,NA,"ENSG00000108387.16","protein_coding","SEPTIN4","2","CCDS","ENST00000583114.5","protein_coding","SEPTIN4-224",NA,NA,"2","OTTHUMT00000445414.1","HGNC:9165","OTTHUMG00000179243.5",NA,"ENSP00000463768.1","CCDS58581.1",NA
"chr17",58520255,58532050,11796,"-","HAVANA","transcript",NA,NA,"ENSG00000108387.16","protein_coding","SEPTIN4","2","CCDS","ENST00000426861.5","protein_coding","SEPTIN4-206",NA,NA,"1","OTTHUMT00000445415.1","HGNC:9165","OTTHUMG00000179243.5",NA,"ENSP00000402348.1","CCDS45743.1",NA
"chr17",58520256,58529351,9096,"-","HAVANA","transcript",NA,NA,"ENSG00000108387.16","protein_coding","SEPTIN4","2","CCDS","ENST00000317268.7","protein_coding","SEPTIN4-202",NA,NA,"1","OTTHUMT00000445420.1","HGNC:9165","OTTHUMG00000179243.5",NA,"ENSP00000321674.3","CCDS11610.1",NA
"chr17",58520258,58540818,20561,"-","HAVANA","transcript",NA,NA,"ENSG00000108387.16","protein_coding","SEPTIN4","2","CCDS","ENST00000457347.6","protein_coding","SEPTIN4-207",NA,NA,"2","OTTHUMT00000445422.1","HGNC:9165","OTTHUMG00000179243.5",NA,"ENSP00000402000.2","CCDS58582.1",NA
"chr17",58520359,58532046,11688,"-","HAVANA","transcript",NA,NA,"ENSG00000108387.16","protein_coding","SEPTIN4","2","CCDS","ENST00000317256.10","protein_coding","SEPTIN4-201",NA,NA,"1","OTTHUMT00000445424.2","HGNC:9165","OTTHUMG00000179243.5",NA,"ENSP00000321071.6","CCDS11609.1",NA
"chr17",58520359,58540818,20460,"-","HAVANA","transcript",NA,NA,"ENSG00000108387.16","protein_coding","SEPTIN4","2","CCDS","ENST00000412945.7","protein_coding","SEPTIN4-205",NA,NA,"2","OTTHUMT00000445425.2","HGNC:9165","OTTHUMG00000179243.5",NA,"ENSP00000414779.3","CCDS56041.1",NA
"chr17",58521549,58532054,10506,"-","HAVANA","transcript",NA,NA,"ENSG00000108387.16","protein_coding","SEPTIN4","2","GENCODE_Primary","ENST00000580809.5","protein_coding","SEPTIN4-216",NA,NA,"1","OTTHUMT00000445427.2","HGNC:9165","OTTHUMG00000179243.5",NA,"ENSP00000464382.1",NA,NA
"chr17",58521748,58532066,10319,"-","HAVANA","transcript",NA,NA,"ENSG00000108387.16","protein_coding","SEPTIN4","2","cds_end_NF","ENST00000577729.5","protein_coding","SEPTIN4-209",NA,NA,"2","OTTHUMT00000445428.2","HGNC:9165","OTTHUMG00000179243.5",NA,"ENSP00000463671.1",NA,NA
"chr17",58541587,58544368,2782,"-","HAVANA","transcript",NA,NA,"ENSG00000108387.16","protein_coding","SEPTIN4","2","CCDS","ENST00000321691.3","protein_coding","SEPTIN4-203",NA,NA,"1","OTTHUMT00000529312.1","HGNC:9165","OTTHUMG00000179243.5",NA,"ENSP00000354874.2","CCDS32691.1",NA
"chr17",59697308,59707430,10123,"-","HAVANA","transcript",NA,NA,"ENSG00000141378.15","protein_coding","PTRH2","2","CCDS","ENST00000393038.3","protein_coding","PTRH2-201",NA,NA,"1","OTTHUMT00000335784.2","HGNC:24265","OTTHUMG00000154532.4",NA,"ENSP00000376758.2","CCDS11618.1",NA
"chr17",59697308,59707626,10319,"-","HAVANA","transcript",NA,NA,"ENSG00000141378.15","protein_coding","PTRH2","2","CCDS","ENST00000409433.2","protein_coding","PTRH2-202",NA,NA,"1","OTTHUMT00000335785.2","HGNC:24265","OTTHUMG00000154532.4",NA,"ENSP00000387180.2","CCDS77076.1",NA
"chr17",63600895,63608365,7471,"+","HAVANA","transcript",NA,NA,"ENSG00000136463.9","protein_coding","TACO1","2","CCDS","ENST00000258975.7","protein_coding","TACO1-201",NA,NA,"1","OTTHUMT00000443862.2","HGNC:24316","OTTHUMG00000178904.2",NA,"ENSP00000258975.6","CCDS11640.1",NA
"chr17",64477785,64497054,19270,"-","HAVANA","transcript",NA,NA,"ENSG00000256525.8","protein_coding","POLG2","2","CCDS","ENST00000539111.7","protein_coding","POLG2-201",NA,NA,"1","OTTHUMT00000443820.2","HGNC:9180","OTTHUMG00000178899.4",NA,"ENSP00000442563.2","CCDS32706.1",NA
"chr17",68974488,69060927,86440,"-","HAVANA","transcript",NA,NA,"ENSG00000154258.17","protein_coding","ABCA9","2","CCDS","ENST00000340001.9","protein_coding","ABCA9-201",NA,NA,"1","OTTHUMT00000277072.3","HGNC:39","OTTHUMG00000140371.4",NA,"ENSP00000342216.3","CCDS11681.1",NA
"chr17",69042915,69060906,17992,"-","HAVANA","transcript",NA,NA,"ENSG00000154258.17","protein_coding","ABCA9","2","GENCODE_Primary","ENST00000495634.5","protein_coding","ABCA9-207",NA,NA,"1","OTTHUMT00000277074.2","HGNC:39","OTTHUMG00000140371.4",NA,"ENSP00000465601.1",NA,NA
"chr17",74862497,74872994,10498,"-","HAVANA","transcript",NA,NA,"ENSG00000161513.12","protein_coding","FDXR","2","CCDS","ENST00000293195.10","protein_coding","FDXR-201",NA,NA,"1","OTTHUMT00000444449.3","HGNC:3642","OTTHUMG00000179026.9",NA,"ENSP00000293195.5","CCDS58593.1",NA
"chr17",74862498,74868753,6256,"-","HAVANA","transcript",NA,NA,"ENSG00000161513.12","protein_coding","FDXR","1","CCDS","ENST00000544854.5","protein_coding","FDXR-205",NA,NA,"2","OTTHUMT00000444450.3","HGNC:3642","OTTHUMG00000179026.9",NA,"ENSP00000445432.1","CCDS58591.1",NA
"chr17",74862498,74872974,10477,"-","HAVANA","transcript",NA,NA,"ENSG00000161513.12","protein_coding","FDXR","2","CCDS","ENST00000420580.6","protein_coding","FDXR-203",NA,NA,"2","OTTHUMT00000444451.3","HGNC:3642","OTTHUMG00000179026.9",NA,"ENSP00000414172.2","CCDS58594.1",NA
"chr17",74862501,74872961,10461,"-","HAVANA","transcript",NA,NA,"ENSG00000161513.12","protein_coding","FDXR","2","CCDS","ENST00000581530.5","protein_coding","FDXR-214",NA,NA,"1","OTTHUMT00000444453.2","HGNC:3642","OTTHUMG00000179026.9",NA,"ENSP00000462972.1","CCDS11707.1",NA
"chr17",74862542,74873031,10490,"-","HAVANA","transcript",NA,NA,"ENSG00000161513.12","protein_coding","FDXR","2","CCDS","ENST00000442102.6","protein_coding","FDXR-204",NA,NA,"2","OTTHUMT00000444457.2","HGNC:3642","OTTHUMG00000179026.9",NA,"ENSP00000416515.2","CCDS58595.1",NA
"chr17",74862544,74872985,10442,"-","HAVANA","transcript",NA,NA,"ENSG00000161513.12","protein_coding","FDXR","2","CCDS","ENST00000582944.5","protein_coding","FDXR-217",NA,NA,"2","OTTHUMT00000444458.2","HGNC:3642","OTTHUMG00000179026.9",NA,"ENSP00000462183.1","CCDS58592.1",NA
"chr17",74862609,74872976,10368,"-","HAVANA","transcript",NA,NA,"ENSG00000161513.12","protein_coding","FDXR","2","CCDS","ENST00000413947.6","protein_coding","FDXR-202",NA,NA,"2","OTTHUMT00000444459.3","HGNC:3642","OTTHUMG00000179026.9",NA,"ENSP00000408595.2","CCDS58596.1",NA
"chr17",75012670,75021261,8592,"+","HAVANA","transcript",NA,NA,"ENSG00000167862.10","protein_coding","MRPL58","2","CCDS","ENST00000301585.10","protein_coding","MRPL58-201",NA,NA,"1","OTTHUMT00000445314.1","HGNC:5359","OTTHUMG00000179218.3",NA,"ENSP00000301585.5","CCDS11711.1",NA
"chr17",75038863,75046969,8107,"-","HAVANA","transcript",NA,NA,"ENSG00000167863.12","protein_coding","ATP5PD","2","CCDS","ENST00000301587.9","protein_coding","ATP5PD-201",NA,NA,"1","OTTHUMT00000445318.2","HGNC:845","OTTHUMG00000179219.2",NA,"ENSP00000301587.4","CCDS11712.1",NA
"chr17",75038863,75046985,8123,"-","HAVANA","transcript",NA,NA,"ENSG00000167863.12","protein_coding","ATP5PD","2","CCDS","ENST00000344546.8","protein_coding","ATP5PD-202",NA,NA,"1","OTTHUMT00000445319.1","HGNC:845","OTTHUMG00000179219.2",NA,"ENSP00000344230.4","CCDS32727.1",NA
"chr17",75261674,75264490,2817,"+","HAVANA","transcript",NA,NA,"ENSG00000125445.11","protein_coding","MRPS7","2","basic","ENST00000579761.5","protein_coding","MRPS7-204",NA,NA,"2","OTTHUMT00000446665.2","HGNC:14499","OTTHUMG00000179484.3",NA,"ENSP00000463263.1",NA,NA
"chr17",75261879,75266376,4498,"+","HAVANA","transcript",NA,NA,"ENSG00000125445.11","protein_coding","MRPS7","2","CCDS","ENST00000245539.11","protein_coding","MRPS7-201",NA,NA,"1","OTTHUMT00000446666.2","HGNC:14499","OTTHUMG00000179484.3",NA,"ENSP00000245539.6","CCDS11718.1",NA
"chr17",75261912,75266330,4419,"+","HAVANA","transcript",NA,NA,"ENSG00000125445.11","protein_coding","MRPS7","2","GENCODE_Primary","ENST00000579002.5","protein_coding","MRPS7-203",NA,NA,"2","OTTHUMT00000446667.2","HGNC:14499","OTTHUMG00000179484.3",NA,"ENSP00000463683.1",NA,NA
"chr17",75262626,75266363,3738,"+","HAVANA","transcript",NA,NA,"ENSG00000125445.11","protein_coding","MRPS7","2","cds_start_NF","ENST00000581993.5","protein_coding","MRPS7-205",NA,NA,"2","OTTHUMT00000446669.2","HGNC:14499","OTTHUMG00000179484.3",NA,"ENSP00000463870.1",NA,NA
"chr17",75272992,75289433,16442,"-","HAVANA","transcript",NA,NA,"ENSG00000125454.12","protein_coding","SLC25A19","2","CCDS","ENST00000416858.7","protein_coding","SLC25A19-204",NA,NA,"1","OTTHUMT00000447281.2","HGNC:14409","OTTHUMG00000179607.4",NA,"ENSP00000397818.2","CCDS11720.1",NA
"chr17",75272993,75287674,14682,"-","HAVANA","transcript",NA,NA,"ENSG00000125454.12","protein_coding","SLC25A19","2","CCDS","ENST00000402418.7","protein_coding","SLC25A19-203",NA,NA,"1","OTTHUMT00000447282.1","HGNC:14409","OTTHUMG00000179607.4",NA,"ENSP00000385312.3","CCDS11720.1",NA
"chr17",75272993,75289433,16441,"-","HAVANA","transcript",NA,NA,"ENSG00000125454.12","protein_coding","SLC25A19","2","CCDS","ENST00000320362.7","protein_coding","SLC25A19-201",NA,NA,"2","OTTHUMT00000447284.1","HGNC:14409","OTTHUMG00000179607.4",NA,"ENSP00000319574.3","CCDS11720.1",NA
"chr17",75278238,75289510,11273,"-","HAVANA","transcript",NA,NA,"ENSG00000125454.12","protein_coding","SLC25A19","2","cds_end_NF","ENST00000580273.1","protein_coding","SLC25A19-209",NA,NA,"2","OTTHUMT00000447287.2","HGNC:14409","OTTHUMG00000179607.4",NA,"ENSP00000463039.1",NA,NA
"chr17",75898644,75904884,6241,"-","HAVANA","transcript",NA,NA,"ENSG00000204316.13","protein_coding","MRPL38","2","CCDS","ENST00000309352.4","protein_coding","MRPL38-201",NA,NA,"1","OTTHUMT00000328829.1","HGNC:14033","OTTHUMG00000152977.2",NA,"ENSP00000308275.4","CCDS11733.2",NA
"chr17",78378649,78424659,46011,"+","HAVANA","transcript",NA,NA,"ENSG00000087157.19","protein_coding","PGS1","2","CCDS","ENST00000262764.11","protein_coding","PGS1-201",NA,NA,"1","OTTHUMT00000437301.2","HGNC:30029","OTTHUMG00000177514.8",NA,"ENSP00000262764.5","CCDS42391.1",NA
"chr17",78378651,78403918,25268,"+","HAVANA","transcript",NA,NA,"ENSG00000087157.19","protein_coding","PGS1","2","cds_end_NF","ENST00000589689.5","protein_coding","PGS1-213",NA,NA,"2","OTTHUMT00000437303.2","HGNC:30029","OTTHUMG00000177514.8",NA,"ENSP00000465908.1",NA,NA
"chr17",78378670,78403679,25010,"+","HAVANA","transcript",NA,NA,"ENSG00000087157.19","protein_coding","PGS1","2","cds_end_NF","ENST00000592043.5","protein_coding","PGS1-215",NA,NA,"1","OTTHUMT00000437306.2","HGNC:30029","OTTHUMG00000177514.8",NA,"ENSP00000466219.1",NA,NA
"chr17",81239318,81241310,1993,"+","HAVANA","transcript",NA,NA,"ENSG00000224877.4","protein_coding","NDUFAF8","2","CCDS","ENST00000431388.3","protein_coding","NDUFAF8-201",NA,NA,"1","OTTHUMT00000439328.2","HGNC:33551","OTTHUMG00000177867.5",NA,"ENSP00000400184.2","CCDS45809.1",NA
"chr17",81239611,81241279,1669,"+","HAVANA","transcript",NA,NA,"ENSG00000224877.4","protein_coding","NDUFAF8","2","cds_start_NF","ENST00000576002.1","protein_coding","NDUFAF8-205",NA,NA,"2","OTTHUMT00000439329.2","HGNC:33551","OTTHUMG00000177867.5",NA,"ENSP00000461155.1",NA,NA
"chr17",81665036,81666605,1570,"-","HAVANA","transcript",NA,NA,"ENSG00000204237.5","protein_coding","OXLD1","2","CCDS","ENST00000374741.4","protein_coding","OXLD1-201",NA,NA,"1","OTTHUMT00000440380.2","HGNC:27901","OTTHUMG00000178063.3",NA,"ENSP00000363873.3","CCDS32766.1",NA
"chr17",81665101,81666595,1495,"-","HAVANA","transcript",NA,NA,"ENSG00000204237.5","protein_coding","OXLD1","1","CCDS","ENST00000571503.1","protein_coding","OXLD1-203",NA,NA,"2","OTTHUMT00000440383.2","HGNC:27901","OTTHUMG00000178063.3",NA,"ENSP00000466256.1","CCDS77132.1",NA
"chr17",81703367,81707517,4151,"+","HAVANA","transcript",NA,NA,"ENSG00000262814.8","protein_coding","MRPL12","2","CCDS","ENST00000333676.8","protein_coding","MRPL12-201",NA,NA,"1","OTTHUMT00000440812.2","HGNC:10378","OTTHUMG00000178171.2",NA,"ENSP00000333837.3","CCDS11785.1",NA
"chr17",81712236,81721016,8781,"+","ENSEMBL","transcript",NA,NA,"ENSG00000183048.12","protein_coding","SLC25A10","3","CCDS","ENST00000545862.5","protein_coding","SLC25A10-203",NA,NA,"1",NA,"HGNC:10980","OTTHUMG00000178173.2",NA,"ENSP00000446242.2","CCDS74176.1",NA
"chr17",81712284,81721012,8729,"+","HAVANA","transcript",NA,NA,"ENSG00000183048.12","protein_coding","SLC25A10","2","CCDS","ENST00000350690.10","protein_coding","SLC25A10-202",NA,NA,"1","OTTHUMT00000440816.2","HGNC:10980","OTTHUMG00000178173.2",NA,"ENSP00000345580.5","CCDS11786.1",NA
"chr17",81712307,81721012,8706,"+","HAVANA","transcript",NA,NA,"ENSG00000183048.12","protein_coding","SLC25A10","2","CCDS","ENST00000331531.9","protein_coding","SLC25A10-201",NA,NA,"1","OTTHUMT00000440815.1","HGNC:10980","OTTHUMG00000178173.2",NA,"ENSP00000328403.5","CCDS59301.1",NA
"chr17",81932384,81937257,4874,"-","HAVANA","transcript",NA,NA,"ENSG00000183010.17","protein_coding","PYCR1","2","CCDS","ENST00000337943.9","protein_coding","PYCR1-202",NA,NA,"1","OTTHUMT00000441954.1","HGNC:9721","OTTHUMG00000178436.3",NA,"ENSP00000336579.5","CCDS11794.1",NA
